,distance,country,continent,duration,mode,co2,user_name,house,region,title,rank,institution,day,month,year
4478,481,France,EU,24,train,0.01214,Jaime,Lannister,Westerlands,Maester,E,Faith of the Seven,10,7,2014
4479,481,France,EU,15,other,0.01214,Jaime,Lannister,Westerlands,Maester,E,Faith of the Seven,8,10,2015
4480,604,France,EU,86,plane,0.16508,Jaime,Lannister,Westerlands,Maester,E,Faith of the Seven,22,10,2013
4481,590,Germany,EU,38,plane,0.14678,Jaime,Lannister,Westerlands,Maester,E,Faith of the Seven,13,10,2015
4482,987,Germany,EU,78,other,0.14678,Jaime,Lannister,Westerlands,Maester,E,Faith of the Seven,14,11,2018
4483,987,Germany,EU,71,plane,0.14678,Jaime,Lannister,Westerlands,Maester,E,Faith of the Seven,15,10,2019
4484,779,Netherlands,EU,39,other,0.14678,Jaime,Lannister,Westerlands,Maester,E,Faith of the Seven,5,7,2018
4485,763,United Kingdom,EU,68,plane,0.14678,Jaime,Lannister,Westerlands,Maester,E,Faith of the Seven,9,9,2015
4486,9326,United States,,207,other,0.13712,Jaime,Lannister,Westerlands,Maester,E,Faith of the Seven,30,1,2016
4487,9409,United States,,138,other,0.13712,Jaime,Lannister,Westerlands,Maester,E,Faith of the Seven,31,5,2017
4488,9607,Hong Kong,AS,159,plane,0.13712,Jaime,Lannister,Westerlands,Maester,E,Faith of the Seven,31,5,2019
4489,94,France,EU,9,other,0.20033,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,14,5,2014
4490,203,France,EU,33,plane,0.16508,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,18,10,2015
4491,205,France,EU,37,train,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,17,10,2018
4492,229,France,EU,16,other,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,16,7,2014
4493,229,France,EU,40,train,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,7,6,2016
4494,229,France,EU,34,train,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,18,10,2018
4495,383,France,EU,18,other,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,4,5,2018
4496,383,France,EU,30,train,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,4,7,2019
4497,383,France,EU,107,other,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,18,11,2019
4498,481,France,EU,16,other,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,12,6,2014
4499,481,France,EU,18,other,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,25,9,2014
4500,481,France,EU,18,train,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,25,9,2014
4501,481,France,EU,31,other,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,30,1,2017
4502,481,France,EU,17,other,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,9,10,2017
4503,481,France,EU,39,other,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,18,1,2018
4504,604,France,EU,29,other,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,28,8,2017
4505,652,France,EU,48,other,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,18,5,2015
4506,652,France,EU,33,plane,0.16508,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,18,11,2015
4507,652,France,EU,16,other,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,9,1,2020
4508,800,France,EU,73,train,0.01214,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,20,1,2019
4509,1758,Sweden,EU,67,plane,0.14678,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,17,9,2018
4510,9781,Japan,AS,498,plane,0.13712,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,2,12,2015
4511,9781,Japan,AS,832,plane,0.13712,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,7,7,2016
4512,9781,Japan,AS,784,plane,0.13712,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,13,7,2017
4513,9781,Japan,AS,928,plane,0.13712,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,13,7,2019
4514,9796,Japan,AS,955,plane,0.13712,Aubrey,Crakehall,Westerlands,Maester,I,Faith of the Seven,13,7,2018
4515,94,France,EU,29,plane,0.16508,Lord,Frey,Riverlands,Maester,E,,13,5,2014
4516,336,France,EU,17,plane,0.16508,Lord,Frey,Riverlands,Maester,E,,28,3,2014
4517,336,France,EU,16,plane,0.16508,Lord,Frey,Riverlands,Maester,E,,26,5,2014
4518,336,France,EU,60,plane,0.16508,Lord,Frey,Riverlands,Maester,E,,7,7,2014
4519,481,France,EU,77,train,0.01214,Lord,Frey,Riverlands,Maester,E,,21,11,2013
4520,481,France,EU,31,train,0.01214,Lord,Frey,Riverlands,Maester,E,,13,2,2014
4521,481,France,EU,32,train,0.01214,Lord,Frey,Riverlands,Maester,E,,13,2,2014
4522,424,Italy,EU,59,plane,0.14678,Lord,Frey,Riverlands,Maester,E,,13,10,2014
4523,877,Austria,EU,110,plane,0.14678,Lord,Frey,Riverlands,Maester,E,,14,5,2014
4524,877,Austria,EU,53,plane,0.14678,Lord,Frey,Riverlands,Maester,E,,14,5,2014
4525,94,France,EU,12,car,0.20033,Walton,Stark,North,Septon,E,,26,5,2014
4526,94,France,EU,10,car,0.20033,Walton,Stark,North,Septon,E,,3,6,2014
4527,94,France,EU,11,car,0.20033,Walton,Stark,North,Septon,E,,15,7,2014
4528,383,France,EU,14,plane,0.16508,Walton,Stark,North,Septon,E,,28,1,2014
4529,94,France,EU,10,train,0.01214,Aemma,Arryn,Vale,Magister,E,,12,6,2014
4530,94,France,EU,10,train,0.01214,Aemma,Arryn,Vale,Magister,E,,23,6,2014
4531,94,France,EU,10,train,0.01214,Aemma,Arryn,Vale,Magister,E,,3,7,2014
4532,94,France,EU,10,train,0.01214,Aemma,Arryn,Vale,Magister,E,,15,7,2014
4533,94,France,EU,10,train,0.01214,Aemma,Arryn,Vale,Magister,E,,30,7,2014
4534,94,France,EU,10,train,0.01214,Aemma,Arryn,Vale,Magister,E,,26,9,2014
4535,94,France,EU,34,train,0.01214,Aemma,Arryn,Vale,Magister,E,,20,11,2014
4536,94,France,EU,10,train,0.01214,Aemma,Arryn,Vale,Magister,E,,5,12,2014
4537,94,France,EU,10,train,0.01214,Aemma,Arryn,Vale,Magister,E,,9,1,2015
4538,94,France,EU,10,train,0.01214,Aemma,Arryn,Vale,Magister,E,,29,1,2015
4539,481,France,EU,15,train,0.01214,Aemma,Arryn,Vale,Magister,E,,5,6,2014
4540,523,Italy,EU,240,train,0.01214,Aemma,Arryn,Vale,Magister,E,,12,9,2014
4541,8794,South Africa,AF,202,plane,0.13712,Aemma,Arryn,Vale,Magister,E,,22,11,2014
4542,94,France,EU,10,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,12,6,2014
4543,94,France,EU,10,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,23,6,2014
4544,94,France,EU,10,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,3,7,2014
4545,94,France,EU,10,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,15,7,2014
4546,94,France,EU,10,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,30,7,2014
4547,94,France,EU,10,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,26,9,2014
4548,94,France,EU,39,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,18,11,2014
4549,94,France,EU,39,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,20,11,2014
4550,94,France,EU,11,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,27,11,2014
4551,94,France,EU,11,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,5,12,2014
4552,94,France,EU,11,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,9,1,2015
4553,94,France,EU,14,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,29,1,2015
4554,212,France,EU,10,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,30,9,2014
4555,212,France,EU,13,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,7,10,2014
4556,212,France,EU,13,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,14,10,2014
4557,212,France,EU,15,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,20,10,2014
4558,212,France,EU,15,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,4,11,2014
4559,212,France,EU,8,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,14,11,2014
4560,212,France,EU,10,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,17,11,2014
4561,212,France,EU,6,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,12,12,2014
4562,212,France,EU,7,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,19,12,2014
4563,336,France,EU,11,train,0.01214,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,19,10,2015
4564,604,France,EU,114,plane,0.16508,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,2,2,2015
4565,11660,Chile,SA,120,plane,0.13712,Renfred,Rykker,Crownlands,Maester,D,Faith of the Seven,3,8,2015
4566,94,France,EU,9,car,0.20033,Torman,Peake,Reach,Maester,E,Many-Faced God,2,7,2014
4567,94,France,EU,72,train,0.01214,Hoster,Frey,Riverlands,Maester,B,Faith of the Seven,18,9,2014
4568,94,France,EU,11,train,0.01214,Hoster,Frey,Riverlands,Maester,B,Faith of the Seven,1,3,2016
4569,94,France,EU,10,train,0.01214,Hoster,Frey,Riverlands,Maester,B,Faith of the Seven,4,3,2016
4570,94,France,EU,10,train,0.01214,Hoster,Frey,Riverlands,Maester,B,Faith of the Seven,14,6,2016
4571,94,France,EU,98,train,0.01214,Hoster,Frey,Riverlands,Maester,B,Faith of the Seven,6,11,2016
4572,336,France,EU,6,other,0.01214,Hoster,Frey,Riverlands,Maester,B,Faith of the Seven,26,11,2015
4573,336,France,EU,88,train,0.01214,Hoster,Frey,Riverlands,Maester,B,Faith of the Seven,1,12,2015
4574,383,France,EU,97,train,0.01214,Hoster,Frey,Riverlands,Maester,B,Faith of the Seven,27,6,2016
4575,453,Italy,EU,78,train,0.01214,Hoster,Frey,Riverlands,Maester,B,Faith of the Seven,10,7,2016
4576,877,Austria,EU,102,plane,0.14678,Hoster,Frey,Riverlands,Maester,B,Faith of the Seven,29,3,2016
4577,765,Netherlands,EU,106,plane,0.14678,Hoster,Frey,Riverlands,Maester,B,Faith of the Seven,13,3,2016
4578,94,France,EU,11,car,0.20033,Lord,Bracken,Riverlands,Maester,E,Many-Faced God,10,10,2014
4579,458,France,EU,29,other,0.01214,Lord,Bracken,Riverlands,Maester,E,Many-Faced God,24,5,2016
4580,481,France,EU,16,train,0.01214,Lord,Bracken,Riverlands,Maester,E,Many-Faced God,25,11,2014
4581,481,France,EU,39,other,0.01214,Lord,Bracken,Riverlands,Maester,E,Many-Faced God,12,10,2016
4582,497,France,EU,32,plane,0.16508,Lord,Bracken,Riverlands,Maester,E,Many-Faced God,26,3,2015
4583,652,France,EU,62,other,0.01214,Lord,Bracken,Riverlands,Maester,E,Many-Faced God,20,6,2016
4584,7972,China,AS,321,plane,0.13712,Lord,Bracken,Riverlands,Maester,E,Many-Faced God,27,4,2015
4585,9336,China,AS,325,plane,0.13712,Lord,Bracken,Riverlands,Maester,E,Many-Faced God,9,6,2014
4586,94,France,EU,33,train,0.01214,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,20,11,2014
4587,94,France,EU,7,train,0.01214,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,3,4,2015
4588,94,France,EU,11,train,0.01214,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,8,12,2015
4589,94,France,EU,156,train,0.01214,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,10,5,2016
4590,94,France,EU,12,train,0.01214,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,19,10,2016
4591,185,France,EU,13,train,0.01214,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,8,1,2016
4592,466,France,EU,37,plane,0.16508,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,11,10,2016
4593,475,France,EU,39,train,0.01214,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,16,11,2016
4594,481,France,EU,15,train,0.01214,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,25,1,2016
4595,481,France,EU,34,train,0.01214,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,3,7,2016
4596,481,France,EU,17,train,0.01214,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,28,6,2017
4597,880,Germany,EU,107,plane,0.14678,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,5,9,2015
4598,614,Slovenia,EU,112,plane,0.14678,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,24,5,2016
4599,1775,Sweden,EU,472,plane,0.14678,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,20,8,2017
4600,4028,Senegal,AF,315,plane,0.13712,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,19,4,2015
4601,4028,Senegal,AF,328,plane,0.13712,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,23,11,2016
4602,9430,United States,,277,plane,0.13712,Gwayne,Hightower,Reach,Maester,B,Faith of the Seven,8,9,2016
4603,94,France,EU,13,car,0.20033,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,13,11,2014
4604,94,France,EU,8,other,0.20033,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,10,11,2015
4605,94,France,EU,10,other,0.20033,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,5,12,2016
4606,94,France,EU,13,other,0.20033,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,5,12,2016
4607,94,France,EU,8,other,0.20033,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,16,10,2018
4608,336,France,EU,16,other,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,12,12,2014
4609,336,France,EU,51,other,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,7,6,2015
4610,336,France,EU,14,other,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,12,12,2016
4611,383,France,EU,29,plane,0.16508,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,6,11,2014
4612,383,France,EU,29,car,0.20033,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,27,1,2015
4613,383,France,EU,14,other,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,12,5,2016
4614,383,France,EU,17,other,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,12,5,2016
4615,383,France,EU,36,other,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,25,11,2016
4616,383,France,EU,43,other,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,6,12,2017
4617,383,France,EU,42,plane,0.16508,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,17,6,2018
4618,471,France,EU,12,train,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,3,10,2019
4619,481,France,EU,11,train,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,20,5,2014
4620,481,France,EU,9,train,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,16,6,2014
4621,481,France,EU,12,train,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,12,10,2016
4622,481,France,EU,13,train,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,22,11,2017
4623,481,France,EU,12,train,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,26,3,2018
4624,481,France,EU,13,train,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,1,2,2019
4625,481,France,EU,14,train,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,3,4,2019
4626,586,France,EU,120,plane,0.16508,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,8,9,2017
4627,603,France,EU,32,other,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,13,12,2017
4628,604,France,EU,13,other,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,26,4,2016
4629,604,France,EU,12,other,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,21,9,2016
4630,617,France,EU,140,plane,0.16508,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,18,9,2015
4631,637,France,EU,17,other,0.01214,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,19,6,2019
4632,117,Switzerland,EU,58,car,0.20033,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,20,6,2014
4633,117,Switzerland,EU,138,car,0.20033,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,26,4,2015
4634,655,Italy,EU,158,other,0.14678,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,23,5,2015
4635,553,Germany,EU,158,car,0.20033,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,9,8,2015
4636,1431,Bulgaria,EU,159,plane,0.14678,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,6,3,2016
4637,1431,Bulgaria,EU,127,plane,0.14678,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,14,6,2016
4638,1431,Bulgaria,EU,78,plane,0.14678,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,5,3,2017
4639,4628,Cameroon,AF,126,plane,0.13712,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,6,5,2016
4640,7981,United States,,264,plane,0.13712,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,27,6,2014
4641,9119,Vietnam,AS,158,other,0.13712,Lyonel,Frey,Riverlands,Maester,J,Faith of the Seven,19,2,2017
4642,94,France,EU,5,other,0.20033,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,28,1,2015
4643,336,France,EU,144,plane,0.16508,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,5,7,2015
4644,383,France,EU,96,plane,0.16508,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,9,5,2016
4645,391,France,EU,167,train,0.01214,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,19,6,2015
4646,481,France,EU,74,train,0.01214,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,28,10,2015
4647,481,France,EU,60,train,0.01214,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,2,12,2015
4648,481,France,EU,99,train,0.01214,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,30,11,2016
4649,497,France,EU,62,train,0.01214,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,8,6,2015
4650,637,France,EU,27,train,0.01214,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,1,12,2015
4651,652,France,EU,88,train,0.01214,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,2,6,2015
4652,652,France,EU,57,train,0.01214,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,31,5,2016
4653,9555,United States,,179,plane,0.13712,Tybolt,Crakehall,Westerlands,Maester,B,Faith of the Seven,5,12,2015
4654,94,France,EU,13,train,0.01214,Patrice,Hightower,Reach,Maester,B,,24,4,2015
4655,94,France,EU,11,train,0.01214,Lord,Darry,Riverlands,Maester,B,Old Gods,12,6,2015
4656,203,France,EU,126,other,0.01214,Lord,Darry,Riverlands,Maester,B,Old Gods,8,6,2014
4657,205,France,EU,58,car,0.20033,Lord,Darry,Riverlands,Maester,B,Old Gods,27,1,2014
4658,336,France,EU,112,train,0.01214,Lord,Darry,Riverlands,Maester,B,Old Gods,12,10,2015
4659,383,France,EU,99,plane,0.16508,Lord,Darry,Riverlands,Maester,B,Old Gods,20,4,2015
4660,391,France,EU,61,car,0.20033,Lord,Darry,Riverlands,Maester,B,Old Gods,12,1,2015
4661,497,France,EU,113,plane,0.16508,Lord,Darry,Riverlands,Maester,B,Old Gods,4,11,2013
4662,718,France,EU,99,plane,0.16508,Lord,Darry,Riverlands,Maester,B,Old Gods,2,6,2014
4663,511,Spain,EU,136,plane,0.14678,Lord,Darry,Riverlands,Maester,B,Old Gods,5,10,2013
4664,511,Spain,EU,129,car,0.20033,Lord,Darry,Riverlands,Maester,B,Old Gods,28,10,2014
4665,1244,Portugal,EU,258,plane,0.14678,Lord,Darry,Riverlands,Maester,B,Old Gods,21,8,2014
4666,8117,United States,,176,plane,0.13712,Lord,Darry,Riverlands,Maester,B,Old Gods,15,11,2014
4667,8622,United States,,278,plane,0.13712,Lord,Darry,Riverlands,Maester,B,Old Gods,14,11,2015
4668,94,France,EU,61,car,0.20033,Manfred,Hightower,Reach,Magister,B,,1,7,2015
4669,94,France,EU,61,car,0.20033,Leyla,Hightower,Reach,Septon,E,,1,7,2015
4670,94,France,EU,59,car,0.20033,Quentyn,Martell,Dorne,Septon,E,Faith of the Seven,3,7,2015
4671,243,France,EU,11,car,0.20033,Quentyn,Martell,Dorne,Septon,E,Faith of the Seven,22,6,2015
4672,511,Spain,EU,107,plane,0.14678,Quentyn,Martell,Dorne,Septon,E,Faith of the Seven,2,7,2014
4673,5931,United States,,248,plane,0.13712,Quentyn,Martell,Dorne,Septon,E,Faith of the Seven,2,8,2015
4674,94,France,EU,38,train,0.01214,Amarei,Crakehall,Westerlands,Septon,E,,1,7,2015
4675,94,France,EU,7,car,0.20033,Ned,Umber,North,Maester,E,Faith of the Seven,11,1,2016
4676,94,France,EU,38,train,0.01214,Ned,Umber,North,Maester,E,Faith of the Seven,25,1,2016
4677,94,France,EU,6,car,0.20033,Ned,Umber,North,Maester,E,Faith of the Seven,13,9,2016
4678,229,France,EU,18,train,0.01214,Ned,Umber,North,Maester,E,Faith of the Seven,14,6,2016
4679,229,France,EU,34,train,0.01214,Ned,Umber,North,Maester,E,Faith of the Seven,5,4,2018
4680,336,France,EU,35,car,0.20033,Ned,Umber,North,Maester,E,Faith of the Seven,22,6,2015
4681,407,France,EU,86,train,0.01214,Ned,Umber,North,Maester,E,Faith of the Seven,6,6,2017
4682,476,France,EU,15,train,0.01214,Ned,Umber,North,Maester,E,Faith of the Seven,23,10,2015
4683,94,France,EU,38,car,0.20033,Olyvar,Martell,Dorne,Septon,G,Faith of the Seven,9,2,2016
4684,185,France,EU,36,other,0.01214,Olyvar,Martell,Dorne,Septon,G,Faith of the Seven,18,6,2014
4685,229,France,EU,14,other,0.01214,Olyvar,Martell,Dorne,Septon,G,Faith of the Seven,28,11,2016
4686,336,France,EU,6,train,0.01214,Olyvar,Martell,Dorne,Septon,G,Faith of the Seven,22,1,2015
4687,481,France,EU,72,other,0.01214,Olyvar,Martell,Dorne,Septon,G,Faith of the Seven,12,6,2014
4688,94,France,EU,11,car,0.20033,Perianne,Redwyne,Reach,Magister,B,Many-Faced God,22,2,2016
4689,383,France,EU,76,plane,0.16508,Perianne,Redwyne,Reach,Magister,B,Many-Faced God,8,3,2016
4690,94,France,EU,11,car,0.20033,Lewys,Redwyne,Reach,Magister,B,Faith of the Seven,22,2,2016
4691,94,France,EU,36,other,0.20033,Merianne,Frey,Riverlands,Maester,E,Faith of the Seven,6,4,2016
4692,94,France,EU,36,train,0.01214,Merianne,Frey,Riverlands,Maester,E,Faith of the Seven,30,6,2016
4693,475,France,EU,120,train,0.01214,Merianne,Frey,Riverlands,Maester,E,Faith of the Seven,18,5,2017
4694,481,France,EU,28,train,0.01214,Merianne,Frey,Riverlands,Maester,E,Faith of the Seven,7,11,2018
4695,606,France,EU,82,plane,0.16508,Merianne,Frey,Riverlands,Maester,E,Faith of the Seven,25,6,2019
4696,662,France,EU,105,plane,0.16508,Merianne,Frey,Riverlands,Maester,E,Faith of the Seven,22,6,2018
4697,492,Austria,EU,103,other,0.14678,Merianne,Frey,Riverlands,Maester,E,Faith of the Seven,18,7,2016
4698,877,Austria,EU,172,plane,0.14678,Merianne,Frey,Riverlands,Maester,E,Faith of the Seven,15,7,2018
4699,94,France,EU,13,train,0.01214,Rhea,Florent,Reach,Magister,B,Faith of the Seven,4,5,2016
4700,420,France,EU,223,train,0.01214,Rhea,Florent,Reach,Magister,B,Faith of the Seven,22,4,2016
4701,637,Belgium,EU,60,plane,0.14678,Rhea,Florent,Reach,Magister,B,Faith of the Seven,26,9,2016
4702,94,France,EU,26,other,0.20033,Jon,Karstark,North,Knight,H,Old Gods,26,5,2016
4703,185,France,EU,7,other,0.01214,Jon,Karstark,North,Knight,H,Old Gods,25,4,2017
4704,198,France,EU,105,car,0.20033,Jon,Karstark,North,Knight,H,Old Gods,4,10,2015
4705,383,France,EU,37,other,0.01214,Jon,Karstark,North,Knight,H,Old Gods,12,10,2015
4706,383,France,EU,81,other,0.01214,Jon,Karstark,North,Knight,H,Old Gods,20,2,2017
4707,422,France,EU,56,other,0.01214,Jon,Karstark,North,Knight,H,Old Gods,26,2,2018
4708,474,France,EU,51,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,6,4,2016
4709,481,France,EU,28,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,20,3,2014
4710,481,France,EU,33,plane,0.16508,Jon,Karstark,North,Knight,H,Old Gods,14,4,2014
4711,481,France,EU,28,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,24,6,2014
4712,481,France,EU,109,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,18,7,2014
4713,481,France,EU,30,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,2,9,2014
4714,481,France,EU,26,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,28,9,2014
4715,481,France,EU,29,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,8,2,2015
4716,481,France,EU,169,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,25,2,2015
4717,481,France,EU,29,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,29,4,2015
4718,481,France,EU,47,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,14,6,2015
4719,481,France,EU,31,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,28,7,2015
4720,481,France,EU,79,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,23,2,2016
4721,481,France,EU,45,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,8,11,2016
4722,481,France,EU,44,other,0.01214,Jon,Karstark,North,Knight,H,Old Gods,6,12,2016
4723,481,France,EU,149,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,16,1,2017
4724,481,France,EU,54,other,0.01214,Jon,Karstark,North,Knight,H,Old Gods,20,7,2017
4725,481,France,EU,31,other,0.01214,Jon,Karstark,North,Knight,H,Old Gods,24,7,2017
4726,481,France,EU,96,other,0.01214,Jon,Karstark,North,Knight,H,Old Gods,11,9,2017
4727,481,France,EU,78,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,20,3,2018
4728,481,France,EU,99,train,0.01214,Jon,Karstark,North,Knight,H,Old Gods,30,9,2018
4729,481,France,EU,78,other,0.01214,Jon,Karstark,North,Knight,H,Old Gods,23,4,2019
4730,655,France,EU,107,other,0.01214,Jon,Karstark,North,Knight,H,Old Gods,1,10,2014
